uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID
2.0,1.0,U,AA,N,50.0,4829.458896021866,893.0836531505357,1248.887823456808,0.0,4379.0,31.051226059288556,1014.2249685713007,282.84460310157044,0.0,411.0,12.0,,243.54557402889918,59.159291424499806,U,PHILADELPHIA AREA,N,N,129.98167321965346,1.0,1.3661195284113086,WCMB,0.0,0.024178961662917657,O,,S,M,1.6277432563244165,M,3.7981150949445874,,C,O,0.0,R,U,U,U,U,U,Y,327.07489564170237,2655
1.0,1.0,U,EA,N,3690.0,3538.6066877865514,2610.7307085161074,2.4,35956.706084895886,1305.0,78.43574632605062,1008.6676075415644,220.80873643857842,1025.0,85.0,104.0,439.5017693621148,60.88625406474429,-2.0,U,ATLANTIC SOUTH AREA,Y,N,170.1681545238357,1.0,1.0631799485902869,UNKW,0.8072837989893603,0.0,,7.889686404701202,S,A,,,8.114916905316079,,I,A,0.0,O,U,U,U,U,U,N,591.2315093475908,2656
2.0,0.0,U,A,N,2009.0,29413.766473852647,1318.535628380122,894.3217152058879,1849.997411449658,0.0,77.57143614260639,0.0,267.73546902700843,341.0,0.0,24.0,602.5960307556345,74.62913419965969,141.12847945504714,U,DC/MARYLAND/VIRGINIA AREA,Y,N,50.93294701929851,1.0,2.0120553426522965,WC,0.019260726809549877,0.020107876973163304,,,M,U,,,5.675803377837952,,,O,0.16920758517533724,G,U,U,Y,U,U,N,596.5753701771748,2657
1.0,1.0,U,CA,N,1168.0,16490.00429618397,1802.442444073957,2334.024318402764,10646.349373685016,7069.0,116.25577676089404,449.7794573083818,151.87145689756014,359.0,211.0,66.0,772.2154767738593,,39.13329672050458,U,HOUSTON AREA,Y,N,181.4938703601113,1.0,2.4600088086448593,WC,0.0,0.47227101952238615,O,9.737243111440534,M,A,4.2946348547240945,M,3.086352517427281,1.8910053337742347,C,,0.03200575248689194,N,U,U,U,U,U,N,418.7710420081332,2658
1.0,1.0,U,CA,N,11112.0,9103.325441126797,255.8272230139322,271.3071452131662,7569.403172345009,2170.0,40.17875506157206,0.0,293.8733931211342,370.0,0.0,100.0,233.250505820265,260.9406289034792,24.45811339157661,T,CALIFORNIA NORTH AREA,Y,R,144.22925274337706,1.5246367527640423,1.970587273448099,WCMB,0.3849228844226356,0.06999496299832018,,,S,M,2.4967476883041235,M,8.540397719109645,,C,A,0.24952726397144548,,U,U,U,U,U,Y,348.8473173709161,2659
2.0,1.0,Y,CA,N,1213.0,19486.74618097632,858.4929247815261,902.7783517692636,7943.024842721527,2211.0,70.0991356299513,457.4351246637783,167.66450088849257,1093.0,0.0,16.0,178.30141116353485,93.1551026609429,52.05337466706731,U,ATLANTIC SOUTH AREA,Y,N,165.0562299033424,2.8805347022691503,1.0,WCMB,0.0,0.0,O,,S,S,3.104728777290646,M,4.37383029010603,,,A,0.05460706588609404,S,U,U,U,U,U,Y,412.77607817045134,2660
1.0,2.0,U,CA,N,1722.0,18392.194269431224,1205.8350774920598,2.4,735.6253701406285,580.0,79.82186400337281,331.12883487600175,91.08793310699939,225.0,285.0,130.0,171.91436514903552,255.55039048721318,37.64717046164196,T,NEW ENGLAND AREA,T,N,,3.5106878411658187,1.85844579293694,WCMB,0.0,0.0,O,12.086206213134004,M,U,1.9585410327376858,M,,,I,A,0.0,U,U,U,U,Y,Y,Y,-5.0,2661
1.0,2.0,U,BA,N,360.0,0.0,413.30534460305523,2.4,16721.75892732873,1306.0,57.65240593568912,11.014807027931738,269.31021666218606,837.0,227.0,112.0,470.9148583460623,82.65958991805353,38.42892514760817,C,LOS ANGELES AREA,Y,N,77.20066126484303,5.053657272146039,1.4725466305152755,WCMB,0.3415201526674309,0.0,O,1.4621055962773601,M,U,,M,,1.4190215839562041,C,A,0.0,H,U,U,U,U,U,Y,-5.0,2662
1.0,1.0,Y,A,N,3033.0,5716.992882129797,1373.0937386446476,259.2076427470166,206.9556778056367,4903.0,50.25970144263712,704.4100264145864,102.4939427110764,0.0,0.0,76.0,794.8161372385975,223.52893579379094,63.42238978261734,U,CENTRAL/SOUTH TEXAS AREA,Y,N,210.28423954245977,1.8608218517155752,1.0,WCMB,0.0,0.3126843798695461,O,8.05806378515446,M,M,2.694825416733535,M,4.464139388504072,,I,B,0.0,J,U,Y,U,U,U,N,-5.0,2663
1.0,2.0,N,AA,N,2493.0,7506.887496798436,1556.82850630673,2.4,0.0,0.0,0.48,370.27156902047136,118.25813594665803,696.0,102.0,141.0,307.6791557107386,313.503876702094,-2.0,S,HOUSTON AREA,Y,N,180.53404439954875,1.7869250941096246,2.8355212613845895,,0.851404862945897,0.38308988882627926,,11.589056331352367,S,U,3.311838100575927,M,,1.0,,L,0.0,U,U,U,U,U,U,N,654.4657756679528,2664
1.0,2.0,N,B,N,0.0,12948.206450946971,1494.9241683749033,440.65568670518303,0.0,3140.0,60.929446981087075,1239.1050848034338,352.8364309658495,1001.0,0.0,41.0,1083.319835908837,265.7990584130696,88.63295083270529,S,SOUTH FLORIDA AREA,N,R,106.35743195027155,1.0,1.617275071721516,WC,0.4234124674859301,0.0,O,9.882562350105017,,S,2.7336775512200155,,5.120614085058419,2.235003690616172,I,A,0.0,S,U,,U,U,U,Y,373.6758691947527,2665
2.0,1.0,Y,D4,Y,1268.0,5707.117649066338,903.0649262202214,2420.566412781452,19968.64306959707,6426.0,79.44782844660276,521.3397465249458,337.03036343496706,1269.0,86.0,96.0,1378.6101579792341,216.85591812420796,97.57337344175846,S,CALIFORNIA NORTH AREA,Y,N,186.55935509162265,1.0,1.0,WC,0.22221631138379067,0.0,,0.0,,S,2.2426731598164173,M,8.636897074176268,,H,L,0.37627478533346803,U,Y,U,U,U,U,Y,579.1606503997712,2666
1.0,2.0,N,A,N,5188.0,6794.43818076036,1962.37143083254,929.8044113162416,18293.968071774885,2518.0,55.82313167007226,0.0,123.68744052476717,0.0,65.0,72.0,73.32143311541148,159.47001412547746,-2.0,S,SOUTHWEST AREA,Y,N,261.31526242665507,2.8056926600784804,1.4276418541842675,WCMB,0.29581828089695894,0.23806535624318093,O,2.5751895404564045,S,S,1.558662058224175,,1.990314136226381,1.0108555062165587,B,,0.0,N,Y,U,U,U,Y,Y,698.4276298514119,2667
1.0,1.0,U,C,Y,6770.0,3650.0573282409614,812.2011399353519,1620.0839363549494,0.0,6797.0,29.62575401086368,0.0,320.04137734892504,361.0,372.0,29.0,1099.8881752167608,265.5583712425449,77.2520601359836,T,LOS ANGELES AREA,Y,N,161.69980777548375,4.281673519296271,1.7394174895103727,WCMB,0.0,0.15318562157253507,O,4.723442854945519,S,S,2.279314597474003,M,,,,A,0.10113177014956287,H,U,U,U,U,U,Y,85.61041253089064,2668
2.0,1.0,N,EC,N,2968.0,16739.021565386516,734.4131182931328,1877.2159593415618,14540.230865058795,7872.0,0.48,1402.6328842805294,0.0,1373.0,150.0,31.0,500.74637172030236,68.2362712073465,23.794468257677394,S,GREAT LAKES AREA,Y,R,9.989997864,3.5777891044418952,3.045501371937889,,0.17038415926443384,0.0007178775024820894,R,5.326037308332572,S,M,1.9068897270637541,,6.719782956677781,,C,A,0.04430588932218708,G,U,U,U,U,U,Y,213.04743526321982,2669
1.0,2.0,N,A,N,3101.0,0.0,2261.4244353459594,28.835560151503273,0.0,6231.0,74.29699179505228,326.29408106076175,124.66071554633889,1012.0,133.0,154.0,698.7403055424292,142.6289698830376,40.838240932338095,T,DC/MARYLAND/VIRGINIA AREA,Y,N,9.989997864,1.0,2.0098639672961527,WCMB,0.0,0.31413676710780597,O,4.820199203647222,M,M,2.4994294965164485,M,7.107682474695304,,,A,0.20116964979495727,S,U,U,U,U,U,Y,616.2372761676639,2670
2.0,1.0,U,CA,N,1509.0,3944.6687937861834,87.78511648484641,261.4990670583594,7312.294317478424,818.0,59.11186525643221,588.9665158771832,47.38384534802066,413.0,105.0,109.0,443.1188456432868,241.69524553604722,73.01945841381091,,MIDWEST AREA,Y,N,119.63933772532928,1.0,1.0,WCMB,0.6674421803726134,0.4681030137451328,,0.0,M,M,1.0,M,6.012795244012878,,C,A,0.07674054078258584,N,U,Y,U,U,U,Y,448.0836999985238,2671
3.0,2.0,N,BA,N,972.0,0.0,3.65,1603.5300730874956,0.0,2703.0,108.1762634752287,487.9925821356246,173.26072922985549,522.0,0.0,101.0,1115.1274419629342,459.2496850789861,93.99739430454395,C,NEW YORK CITY AREA,N,N,46.87505784798966,1.0,2.1399983754910674,WCMB,1.0,0.0,,2.664337545781626,M,U,4.835171399297433,M,2.186227645861201,,I,A,0.0882763330512213,N,U,U,U,Y,U,Y,290.45002674609964,2672
1.0,1.0,Y,AA,Y,0.0,0.0,291.75793371689724,427.2054586559933,15202.483774272503,4135.0,5.501762070051932,1104.7616642535836,296.836088646283,678.0,161.0,30.0,682.1635885798179,66.54090346801932,72.17729150287838,S,TENNESSEE AREA,N,N,57.82571149566738,1.6364424626185745,1.676369559880208,WCMB,0.0,0.0,,,S,U,1.5624104175418685,,,2.1789546838519374,C,,0.095686679429062,N,U,U,U,U,U,N,365.1457268624431,2673
2.0,1.0,Y,AA,N,0.0,10397.200834853436,1362.2065362695737,1547.8842528250368,12313.563999359643,1072.0,40.90686503800984,0.0,266.8107884722554,321.0,273.0,92.0,336.943882131745,16.615793194971616,2.061919105283714,T,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,116.76241923412536,4.308763598940134,1.0,WCMB,0.0,0.057083225834844833,O,6.974852116001541,,M,4.821067293061455,M,2.467078192422176,2.9583831109668473,,K,0.37345993121421145,U,U,U,U,U,U,Y,445.8379995355418,2674
1.0,1.0,N,A,N,214.0,10561.66458269997,2126.7094060262207,2369.3488744268393,15965.690399986204,946.0,10.133667785542386,1066.5838772617722,243.97871495726326,812.0,225.0,42.0,302.32817925031156,230.48004935438723,61.297757590749164,S,OHIO AREA,Y,N,79.56161711475517,1.0674975436859202,1.0,WCMB,0.2598194430665117,0.0,O,,,S,1.0,M,9.0,2.3263541355118282,,B,0.36177152933631523,H,U,U,U,U,U,Y,476.9419972048293,2675
2.0,1.0,U,EA,N,6304.0,4934.0697774047685,468.5637912926385,2.4,5008.761078670268,720.0,94.9906930720042,1036.3808864916045,196.62898588472515,781.0,314.0,138.0,0.0,398.9366436379696,78.63285336547935,U,NORTH FLORIDA AREA,Y,N,154.729702482708,1.0,1.0,WCMB,0.6573743005473285,0.2796688164635987,O,,S,M,5.171434089640602,M,,,H,,0.0,N,U,U,U,U,U,Y,183.41167132663443,2676
3.0,0.0,U,AA,N,1268.0,17389.446622729283,2579.813541217828,660.2258619118309,5901.863560365686,12391.0,102.71899556440299,486.4272229297155,146.80850358927262,0.0,323.0,116.0,225.73712183981831,326.6952534943774,27.18962604711038,S,NORTHWEST/ROCKY MOUNTAIN AREA,N,N,162.42402223772638,1.4070805636700423,1.0,WCMB,0.9798849521595105,0.0,O,0.0,,B,3.6484178606786086,,4.378225203344538,,C,A,0.16070897096703646,R,U,U,U,U,U,Y,547.6701382910331,2677
2.0,2.0,U,EA,N,1565.0,19383.25544724569,1055.1218160508495,793.5297076479392,0.0,1818.0,127.436937396894,664.9463497342352,375.1432586157415,258.0,604.0,102.0,1115.7244494922725,182.35833252617996,24.208906608453226,,DC/MARYLAND/VIRGINIA AREA,N,N,39.6760000803898,1.3743108615001072,1.0,WCMB,0.1834786513488305,0.624389618219456,O,,S,M,1.0,M,9.0,2.0038532084627323,C,A,0.04020056603362264,N,U,U,U,U,,N,199.9478817109199,2678
1.0,2.0,Y,BA,Y,1492.0,7048.401096668782,933.3889697129249,517.8737981818641,0.0,6851.0,76.76921940857854,321.2252768207717,0.0,277.0,0.0,97.0,1047.5203507267092,402.31807505054786,55.771837945026334,U,CALIFORNIA NORTH AREA,Y,N,119.73169779173668,1.84354595378212,1.9509777040501386,WCMB,0.763877333119538,0.0,,6.143570721438139,,S,,M,9.0,,,,0.0,H,U,U,U,U,U,N,546.1765063810801,2679
2.0,2.0,N,CA,N,7596.0,9818.754781742784,307.0063638204243,449.30951166662607,15698.854975037146,0.0,86.45482621686159,0.0,61.654122644384785,383.0,226.0,55.0,191.73046334754338,0.0,82.06402251966361,U,CALIFORNIA NORTH AREA,N,N,72.33052537404886,1.0,2.3930392257270654,WCMB,0.23848495982802972,0.04997090550715909,,8.444647682457571,S,A,3.210355777258439,M,8.368095689050012,1.5240820135062871,,A,0.6357370789277788,U,U,U,U,U,U,N,487.12373168984084,2680
3.0,1.0,N,AA,N,0.0,3726.3610446656826,2696.250468921968,546.6459823694591,10702.91656361886,9229.0,73.6831836657059,738.1734678085977,242.57774569436037,664.0,247.0,82.0,0.0,363.18034613301154,35.58477975407898,S,NEW YORK CITY AREA,T,N,146.5509049818211,1.0,1.0,,0.03513654197296184,0.13822279245230734,O,2.458105618418348,S,U,4.766074160427919,,8.288347063673015,,,I,0.0,S,U,U,U,U,U,Y,678.0280547082409,2681
1.0,3.0,Y,A,N,3927.0,13081.322814419706,903.7424753667062,947.2983136354492,8443.062477324303,1414.0,78.63807675709612,591.8479825367738,429.970572116223,616.0,119.0,131.0,982.3460868959347,120.95548011897381,68.4832534614785,U,CHICAGO AREA,Y,N,89.27859192731756,1.223399598907654,1.4151568366601421,,0.0,0.0,O,5.79865570609801,S,U,2.385551996201479,M,4.701254992908531,,,,0.0,N,U,Y,U,U,Y,Y,178.68191330285075,2682
3.0,1.0,N,AA,N,2618.0,0.0,3.65,1098.6429267115743,18394.043292216134,3035.0,59.688503264876644,600.9596327549742,115.5145439022495,136.0,58.0,81.0,722.7693657661005,293.47947359055365,7.305439507549671,S,LOS ANGELES AREA,N,N,159.39510930184773,2.0914897734426416,2.622818631386423,WCMB,0.0,0.033591385650224445,O,6.694764123322995,S,,3.9843093055036336,M,7.74987184283159,,,A,0.14215271435010127,H,Y,U,U,U,U,Y,441.2440965308653,2683
1.0,1.0,U,AA,N,3135.0,23212.070893298176,3128.089056331113,1761.139493435257,0.0,0.0,80.2914495356278,695.2051829501397,129.76414967370536,1235.0,276.0,20.0,0.0,362.5480172276447,69.70817056954417,U,DALLAS AREA,N,N,97.7588834442694,1.0,2.3343858056804856,,0.18661078651324506,0.13762304618948099,,,S,A,2.483748540635315,,4.424103871489425,1.5762660907309958,C,,0.0,N,U,U,U,,U,N,517.9523220191567,2684
1.0,1.0,N,AA,Y,3803.0,17528.1125658541,1367.6891683366912,939.0075560478083,13735.90647695684,7031.0,135.2987450862769,218.73536397609206,0.0,522.0,258.0,118.0,1939.8898634239183,213.76146531666575,-2.0,S,NORTH FLORIDA AREA,Y,N,198.18556978618375,2.0138935736521746,1.2591897539005141,WCMB,0.018926887734037667,0.6148601241312489,O,,S,S,1.0,M,,2.2784908109629267,,A,0.21111850094833196,N,U,U,U,U,U,N,198.37452499479775,2685
2.0,0.0,U,AA,N,3094.0,0.0,1713.2534799077139,1899.5694855703418,0.0,7845.0,65.82156102751715,1138.5018023759633,82.67439166803581,1301.0,0.0,27.0,515.4224144684717,191.18161633816771,71.31130798045989,T,NEW YORK CITY AREA,Y,N,118.27201683714964,1.0,1.111528678580651,WCMB,1.0,0.17963626867626137,O,9.993095147937504,S,U,3.2637130532708944,M,6.51767821166893,,,A,0.21014114333363432,D,Y,U,U,U,U,N,509.0275985669232,2686
1.0,2.0,U,AA,N,5883.0,810.2892212103043,2466.1403314260365,462.8983755510859,20248.477649082193,0.0,58.781947686344765,487.292069278899,292.41301791005884,1288.0,0.0,58.0,1354.7891884637654,106.82952770715379,94.60821795439998,S,LOS ANGELES AREA,N,N,9.989997864,2.841912239589618,2.908472331452222,,0.29899530250080264,0.10198563738826405,O,5.823000859743926,M,M,2.0965330533313327,M,8.621533839470853,1.114232949446082,,A,0.37488440747342583,H,U,U,U,U,U,Y,418.88121817972603,2687
1.0,2.0,U,BA,Y,2766.0,11299.140802756865,1556.0047403129256,2.4,12226.010173623406,7250.0,65.07646852327986,721.2586847571274,438.5987934958697,0.0,86.0,37.0,596.1522518233193,487.44375146499533,51.881153128805465,U,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,136.44125568678817,2.159244135721164,2.7799619114381535,WCMB,0.09138072204620265,0.4278866680040648,O,9.972398428025699,S,U,2.702282792406067,,,,I,,0.0,J,U,U,U,Y,U,Y,513.1119644671235,2688
3.0,2.0,U,A,N,9490.0,4716.890925614438,1863.4154436488911,704.0660829562244,15836.097536901418,0.0,52.5224766353634,364.4035684961171,124.33396819910277,258.0,51.0,1.0,0.0,241.3089351343838,81.40185855314817,S,OHIO AREA,Y,R,83.59142211704095,1.9885047920160128,2.8948148103314066,WCMB,0.0,0.271221092240641,,,S,S,3.7606000657038305,M,,1.0,,A,0.14670132016707899,N,U,U,U,U,U,Y,252.52237731006423,2689
1.0,1.0,U,AA,Y,3046.0,12368.167568637404,1078.2592505427008,1348.6843591406878,1515.738135333646,5211.0,66.82477507350184,944.2335275345326,39.46698598462507,297.0,296.0,67.0,606.0085988532543,218.99270583713246,68.68153127864625,C,NORTH FLORIDA AREA,Y,N,9.989997864,2.8069472252856595,1.3523373501887295,,0.03560240566840131,0.42459375740889194,O,0.0,S,M,4.7565819782214405,M,,1.0,,A,0.0,N,U,U,U,U,U,N,490.24913802674445,2690
1.0,3.0,U,DA,N,0.0,4533.634441655231,1657.7307675663708,1683.050539979963,26301.208321935876,1755.0,51.29639030855532,529.3258164390361,185.26048036781438,687.0,2.0,161.0,0.0,454.1774230330361,2.553874093341534,S,LOS ANGELES AREA,N,R,82.04916461530492,2.507527644501805,1.346947891820867,WCMB,0.0,0.0,O,,S,S,,M,2.400923055556917,,C,A,0.0,N,U,U,,U,U,N,97.83394249430575,2691
1.0,1.0,U,A,N,5297.0,20863.233820831992,1002.7915316936854,2186.957170593609,24723.699388691988,7856.0,99.28172600196561,446.40306798257546,0.0,907.0,146.0,74.0,447.0917519437078,86.54475667990934,10.54469406199339,R,GREAT LAKES AREA,Y,N,135.58445420435095,1.0,1.0,,0.1538221146085338,0.0,O,,,S,1.8822151656788317,M,3.4414065057897245,,,O,0.0,N,U,U,U,U,U,N,666.4116879501231,2692
1.0,1.0,Y,C,N,4364.0,7720.356869821795,1014.6876542813252,1203.929354484903,11245.374921311113,3772.0,95.66838901911021,1013.1346951691742,380.91552614938433,598.0,0.0,198.0,0.0,,43.92715618286388,S,LOS ANGELES AREA,Y,N,149.26664079915497,1.0,1.7785679910454217,WCMB,0.9352139754906654,0.5570537104999388,O,9.470231561058297,M,U,1.9521391611767114,M,1.0,,C,,0.26517453118575834,N,U,U,U,Y,U,Y,422.9235802123444,2693
1.0,2.0,U,BA,N,3001.0,28626.24597747897,1134.032309181096,1592.782001728794,17647.559524929347,6335.0,136.2368372802115,0.0,0.0,226.0,0.0,52.0,408.10817399414503,349.6566979833771,52.6279146627452,C,ATLANTIC SOUTH AREA,N,R,142.57636312865148,3.52187091762388,1.1609953128601727,WCMB,0.4520079818367434,0.22195480815305607,O,6.962831899613586,,U,,M,,2.42723635996657,B,,0.0027022111388021047,N,U,U,Y,U,U,Y,715.4952915753722,2694
3.0,2.0,Y,AA,N,1893.0,12871.484427475201,693.4783696236293,2110.1200054955934,4951.631010206449,7486.0,57.062595143352624,360.9431144314984,226.21655943335446,1401.0,32.0,70.0,632.8098818034093,502.5834266598513,26.788211837288056,R,NEW YORK CITY AREA,Y,R,100.70460384548211,4.314685070059154,1.5484901956164225,WCMB,0.32175669501414433,0.0,O,2.261610769385576,,U,2.540531704562861,M,6.085526393069092,,,,0.3807542763477877,Z,U,U,U,U,U,N,340.78838346839075,2695
3.0,3.0,U,ZA,N,0.0,0.0,1462.112632611545,305.41102680683116,0.0,1743.0,68.35132450726782,215.09043613249816,223.73307130048727,286.0,132.0,54.0,656.4069983761998,186.5024777629826,8.948472549473614,C,SOUTHWEST AREA,Y,N,79.30853693562801,3.301708482428411,1.0,WCMB,0.08728803037733987,0.0,O,0.0,S,,2.327013495352217,M,3.2686679304227675,,C,A,0.02724091525674584,N,U,U,U,U,U,Y,315.2568527485546,2696
2.0,2.0,U,DA,N,0.0,25731.10810201051,1459.9525077708324,783.5571937234623,14386.046444125299,2728.0,66.84469765459394,647.6672621054269,278.9047802421651,916.0,22.0,62.0,0.0,249.00360598169937,-2.0,U,TENNESSEE AREA,Y,N,46.645121323206496,3.2681641958546956,1.1755670369117917,WC,0.04677258460917125,0.0,O,15.0,S,A,1.7441627335532912,M,9.0,1.0,,A,0.49103425184466204,S,U,U,U,U,U,Y,281.6513835469516,2697
2.0,1.0,U,BA,N,9123.0,17170.129040939482,1730.3851075113207,3288.1519395912637,0.0,0.0,65.13137123197605,622.2011087218779,216.44914443662154,500.0,208.0,76.0,189.38207931831522,0.0,126.89617562773398,T,GREAT LAKES AREA,Y,N,153.1709540025816,1.0,2.7324901717099266,WCMB,0.31317763790801356,0.6028988584336687,,,S,U,1.0562506335741497,M,8.139093796518617,,,B,0.0,U,U,U,U,U,U,Y,156.93851824521778,2698
2.0,1.0,U,A,N,658.0,10942.935386020808,1577.4501892759204,1679.624524328776,18807.51235810769,1709.0,98.77585832956584,478.55334838852025,174.00977963860313,485.0,0.0,130.0,0.0,412.65695698854245,128.16518337244582,S,NEW YORK CITY AREA,N,N,144.7346613839868,1.559090996472913,1.6858214850134994,,0.42286986951566985,0.0,O,,M,S,1.3757829168054678,M,,2.05408121441376,,,0.09327319394086314,N,U,U,U,Y,U,N,448.7673760075009,2699
1.0,0.0,Y,A,N,6538.0,13252.450375640496,2737.7767300272008,1389.1870232078468,16552.539849274173,10075.0,0.48,170.64711240571143,245.48389123398232,879.0,139.0,20.0,817.9908480952657,0.0,24.244391443669187,C,NORTH FLORIDA AREA,Y,R,65.88111785176548,1.388764269740245,1.0,WC,0.44112360070393686,0.5934465974358574,O,0.0,S,S,1.7268812266886606,M,,2.634342041374517,A,,0.0,N,U,U,U,U,U,Y,61.3331268704182,2700
2.0,1.0,U,A,N,0.0,0.0,1929.7207998961685,1710.9644937620888,9568.027441569164,5675.0,74.57365387219029,473.1891794919325,313.6359235717492,1343.0,141.0,60.0,610.363147718905,79.79728851077083,-0.02683819899830553,C,ATLANTIC SOUTH AREA,Y,N,191.86745768070642,1.3425890215962075,2.158333498924172,,0.5311168852902198,0.0,O,1.032227576576675,,U,3.4661915448973026,M,5.4655731437199515,1.5248971407906486,A,A,0.07593306720462178,U,U,U,U,U,U,Y,319.6000816437707,2701
1.0,2.0,Y,EA,N,0.0,0.0,855.1582942259246,2.4,9087.343039148442,0.0,130.08342741450926,625.5188461845403,475.0440519762112,682.0,0.0,88.0,0.0,212.79110785363514,117.98697872787099,U,MIDWEST AREA,Y,N,157.27755948318503,1.0,2.6728539860642044,,0.5437178767366726,0.08041315718417952,O,5.033261864375728,S,U,1.3329606362010757,M,7.588444166607278,1.7583201319849882,,,0.1090316782612798,N,U,U,U,U,U,Y,285.5445897791107,2702
2.0,2.0,U,A,N,5450.0,7286.537559563643,1418.353077087348,416.6668406707778,16049.140124498968,8965.0,107.19972210521252,405.4856362170303,0.0,259.0,224.0,119.0,1207.8929401338917,59.770647801126955,-2.0,T,DC/MARYLAND/VIRGINIA AREA,Y,R,158.0685534387267,2.228493987385661,1.0,WCMB,0.0,0.08822458492809973,O,1.6741831168347003,S,M,5.203493738714954,M,5.119006600113021,1.0,,,0.3397941587480794,R,U,Y,U,U,U,Y,-5.0,2703
3.0,1.0,Y,AA,N,2489.0,19597.557350138326,2236.825821123295,109.60839381913922,9906.162200485962,4298.0,103.06361983591154,969.3694352034065,0.0,1309.0,0.0,1.0,741.3603220175237,0.0,,U,ATLANTIC SOUTH AREA,T,N,100.61197976994974,2.244047303015206,1.7527536396261252,WCMB,0.2985159952678921,0.12375523570465119,,3.239030667079273,S,U,,M,7.538596172983938,1.1378462616363922,,A,0.0,N,U,U,U,U,U,,138.58512402652636,2704
2.0,1.0,N,AA,N,4915.0,11077.797590552898,221.68571981679474,1311.8140217421137,4070.010752876672,5956.0,88.36384530090834,752.0858525563581,0.0,783.0,48.0,1.0,457.369401375023,0.0,84.63740842633763,T,MIDWEST AREA,N,N,224.53669002900966,1.0,1.2751462374568672,,0.6504765909606369,0.0,,5.0111221619721285,S,B,1.8837147128315188,,4.1904561944733505,,,,0.0,S,U,U,U,U,U,Y,12.12316854901917,2705
1.0,2.0,U,AA,N,2825.0,22460.99824825053,2749.886943304253,650.1170089433106,0.0,4679.0,36.369606016542065,492.071818025151,0.0,611.0,332.0,61.0,274.557198140193,196.35342850923485,44.43418195312508,S,SOUTH FLORIDA AREA,Y,N,52.53346725799626,1.0,1.9817279363866855,,0.0,0.7690310885910844,O,,,U,,,9.0,1.5322603344544747,A,,0.392178040513021,U,U,U,U,U,Y,Y,432.106560330119,2706
